state,county,pop_20,area_sq_miles,hh_inc_21,econ_type,unemp_20,foreign_born_num,pop_change_2010_2020,pct_emp_change_2010_2021
CA,"Sierra, CA",3228.0,953.1683474981352,60659.0,Recreation,8.3,101.0,-0.12345679012345678,-9.9
CA,"Siskiyou, CA",43962.0,6278.767790043815,50069.0,Nonspecialized,10.1,2572.0,-1.8351893095768372,-6.5
CA,"Solano, CA",453274.0,821.8291679343688,87348.0,Nonspecialized,9.8,89017.0,9.712733219787877,4.5
CA,"Sonoma, CA",488345.0,1575.6298256980342,92999.0,Recreation,8.1,80398.0,1.0302183608264892,5.5
CA,"Stanislaus, CA",552710.0,1496.0174695790097,73151.0,Nonspecialized,11.1,110931.0,7.469098246098282,8.8
CA,"Sutter, CA",99480.0,602.6960368156145,63246.0,Nonspecialized,11.4,21629.0,5.167991386681022,9.9
CA,"Tehama, CA",65615.0,2949.13696125233,53654.0,Nonspecialized,9.2,5561.0,3.7281565636670186,8.8
CA,"Trinity, CA",16088.0,3179.2676568385646,45508.0,Federal/State Government,8.3,1227.0,16.872189177426375,-6.6
CA,"Tulare, CA",473736.0,4823.899128104068,57398.0,Nonspecialized,13.6,102060.0,6.996714000438736,7.0
CA,"Tuolumne, CA",55516.0,2220.9111536424107,61396.0,Recreation,10.7,2914.0,0.46057978867515575,-2.8
CA,"Ventura, CA",842921.0,1840.7892824213857,95819.0,Nonspecialized,8.8,178462.0,2.492961407378437,-0.6
CA,"Yolo, CA",216255.0,1014.732836213913,76247.0,Federal/State Government,7.8,48433.0,7.744126184347445,11.5
CA,"Yuba, CA",81932.0,632.0059648925014,60764.0,Federal/State Government,10.7,10251.0,13.055228327905205,18.1
CO,"Adams, CO",520163.0,1166.7354165347483,80831.0,Nonspecialized,7.6,77446.0,17.655903605727318,23.9
CO,"Alamosa, CO",16362.0,722.6454450754212,51009.0,Federal/State Government,6.1,1245.0,6.027840725153771,15.9
CO,"Arapahoe, CO",655112.0,797.8596750255214,84308.0,Nonspecialized,7.5,101487.0,14.522126632202978,20.3
CO,"Archuleta, CO",13424.0,1350.0881718370897,68025.0,Recreation,7.2,512.0,10.551142005958292,35.4
CO,"Baca, CO",3486.0,2554.992751703869,44257.0,Farming,2.3,147.0,-7.4445617740232315,5.4
CO,"Bent, CO",5635.0,1512.8468348115898,37185.0,Farming,4.1,173.0,-13.063548238190492,-3.2
CO,"Boulder, CO",330811.0,726.3833388417244,90327.0,Nonspecialized,5.8,32536.0,12.286169190710433,19.1
CO,"Broomfield, CO",74513.0,32.96798517985412,106413.0,Nonspecialized,6.2,7475.0,32.6057005850883,35.7
CO,"Chaffee, CO",19571.0,1013.4084374136096,65987.0,Recreation,6.0,649.0,9.36043573474086,29.8
CO,"Cheyenne, CO",1736.0,1778.2761773413622,58544.0,Farming,2.3,100.0,-4.793028322440087,8.4
CO,"Clear Creek, CO",9404.0,395.07289300182083,78312.0,Mining,8.2,346.0,3.400088028169014,11.0
CO,"Conejos, CO",7464.0,1287.428318200702,45931.0,Farming,5.4,194.0,-9.62936046511628,16.0
CO,"Costilla, CO",3506.0,1227.593448309413,35416.0,Farming,6.9,191.0,-0.7094211123723042,28.5
CO,"Crowley, CO",5893.0,787.4275371160021,38049.0,Federal/State Government,5.3,133.0,1.7001545595054095,1.2
CO,"Custer, CO",4712.0,738.6258063743925,63505.0,Recreation,4.7,160.0,10.552291421856639,15.9
CO,"Delta, CO",31232.0,1142.1253646735042,52403.0,Mining,6.3,1478.0,0.7883173946756268,5.7
CO,"Denver, CO",717630.0,153.0753933995061,81262.0,Nonspecialized,7.8,100629.0,19.22227146851329,28.3
CO,"Dolores, CO",2338.0,1067.1703915230496,55157.0,Farming,6.5,26.0,12.693798449612403,37.2
CO,"Douglas, CO",360102.0,840.2454138783654,129839.0,Nonspecialized,5.4,27078.0,25.401712994587776,32.4
CO,"Eagle, CO",55665.0,1684.469006420107,94928.0,Recreation,9.0,8542.0,6.770504051957009,19.4
CO,"Elbert, CO",26206.0,1850.8363714426475,114853.0,Farming,4.4,682.0,12.890929567703372,27.9
CO,"El Paso, CO",731847.0,2126.41594825922,79094.0,Nonspecialized,6.9,49374.0,17.377218314442608,20.1
CO,"Fremont, CO",48981.0,1533.8701642633093,51732.0,Federal/State Government,7.4,1195.0,4.516914402870323,6.5
CO,"Garfield, CO",61776.0,2947.4295892490622,78940.0,Mining,6.5,8747.0,9.39190267605384,10.2
CO,"Gilpin, CO",5810.0,150.02260628234572,82370.0,Recreation,10.9,284.0,6.745083624333763,19.9
CO,"Grand, CO",15733.0,1846.439268444487,78779.0,Recreation,8.0,635.0,5.888297513979654,14.9
CO,"Gunnison, CO",16945.0,3239.1401631976673,63872.0,Mining,6.3,633.0,10.401983816235969,21.8
CO,"Hinsdale, CO",794.0,1117.2308412239747,66213.0,Recreation,4.0,4.0,-6.524317912218268,-1.4
CO,"Huerfano, CO",6810.0,1591.0329661759051,46798.0,Recreation,9.0,141.0,1.6241990761436447,5.2
CO,"Jackson, CO",1376.0,1613.7257126287843,55535.0,Farming,4.0,26.0,-1.0760401721664277,14.8
CO,"Jefferson, CO",582928.0,764.3801357380806,94401.0,Nonspecialized,6.8,36353.0,9.048289847589436,14.7
CO,"Kiowa, CO",1452.0,1767.8088029751489,61430.0,Farming,2.3,10.0,3.4334763948497855,27.8
CO,"Kit Carson, CO",7064.0,2160.8215752350975,56272.0,Farming,2.7,434.0,-14.304715840386942,-0.6
CO,"Lake, CO",7409.0,376.9190683508958,64416.0,Mining,7.7,811.0,1.7236662106703147,23.2
CO,"La Plata, CO",55642.0,1689.6816803784418,74774.0,Recreation,6.6,1506.0,8.384306697315619,9.9
CO,"Larimer, CO",359686.0,2595.770367275833,78681.0,Recreation,6.0,20688.0,19.836464973467276,26.4
CO,"Las Animas, CO",14564.0,4772.938193922134,42708.0,Nonspecialized,7.0,585.0,-6.139162958663829,-4.6
CO,"Lincoln, CO",5669.0,2577.6793784372744,51975.0,Federal/State Government,4.2,237.0,3.804646058167185,12.7
CO,"Logan, CO",21495.0,1838.598470340403,53234.0,Federal/State Government,4.4,928.0,-5.200581267338941,0.3
CO,"Mesa, CO",155939.0,3328.7212446544154,63531.0,Nonspecialized,7.1,6087.0,6.120376491756575,8.3
CO,"Mineral, CO",867.0,875.7604575774096,62213.0,Recreation,5.6,11.0,21.48876404494382,14.6
CO,"Moffat, CO",13267.0,4743.243528927547,64133.0,Mining,5.8,785.0,-3.646248640811888,-3.9
CO,"Montezuma, CO",25858.0,2029.3491776795877,53337.0,Nonspecialized,6.9,924.0,1.2296847464264733,6.0
CO,"Montrose, CO",42798.0,2240.9461178970714,56686.0,Nonspecialized,6.3,3212.0,3.399069677294311,16.8
CO,"Morgan, CO",29065.0,1280.4852717464328,61849.0,Manufacturing,5.1,3756.0,3.3808018750665867,15.8
CO,"Otero, CO",18667.0,1261.9457314087942,45658.0,Nonspecialized,5.8,624.0,-0.7487653337581647,2.7
CO,"Ouray, CO",4869.0,540.671471450833,80686.0,Recreation,7.7,90.0,9.87376014427412,34.3
CO,"Park, CO",17421.0,2193.5103961871637,84361.0,Recreation,5.5,278.0,7.30593607305936,23.0
CO,"Phillips, CO",4534.0,687.9278884689813,56577.0,Farming,2.6,619.0,1.9810895992796038,17.1
CO,"Pitkin, CO",17342.0,970.7013719754686,96316.0,Recreation,9.9,2090.0,1.224632610216935,6.0
CO,"Prowers, CO",11986.0,1638.408069844339,48337.0,Nonspecialized,4.2,1267.0,-4.398055931798263,5.1
CO,"Pueblo, CO",168467.0,2386.591228994111,56311.0,Nonspecialized,7.8,5902.0,5.720374945776202,7.9
CO,"Rio Blanco, CO",6518.0,3220.970527276574,65334.0,Mining,5.2,296.0,-2.055205520552055,-2.6
CO,"Rio Grande, CO",11538.0,911.9563808789848,52353.0,Nonspecialized,6.8,480.0,-3.697212485394759,11.9
CO,"Routt, CO",24839.0,2362.0197468096376,93776.0,Recreation,7.5,1262.0,5.614870900506189,17.2
CO,"Saguache, CO",6383.0,3168.5659157494165,43366.0,Farming,6.7,364.0,4.256712508185986,20.3
CO,"San Juan, CO",710.0,387.5155684119,54146.0,Recreation,6.4,68.0,0.8583690987124464,33.7
CO,"San Miguel, CO",8055.0,1286.7251103093913,79742.0,Recreation,10.3,697.0,9.688816415273815,23.9
CO,"Sedgwick, CO",2390.0,548.0407689147595,45645.0,Farming,3.4,136.0,1.0508617065994117,12.9
CO,"Summit, CO",30971.0,608.3283926412014,90297.0,Recreation,9.3,1810.0,10.934485961277417,23.3
CO,"Teller, CO",24726.0,557.0748860612482,76715.0,Recreation,7.1,596.0,5.824411134903641,11.9
CO,"Washington, CO",4815.0,2518.083788419097,57522.0,Farming,3.0,126.0,0.062318238471125886,13.2
CO,"Weld, CO",331358.0,3984.9414290722584,84826.0,Nonspecialized,6.6,28807.0,30.122021160882035,31.4
CO,"Yuma, CO",9979.0,2364.3984292591317,56161.0,Farming,2.7,1357.0,-0.547645125958379,19.5
CT,"Fairfield, CT",955895.0,624.9697021762263,100703.0,Nonspecialized,7.8,213548.0,4.427215980297308,1.3
CT,"Hartford, CT",897932.0,734.933114748022,79958.0,Nonspecialized,8.0,138480.0,0.6134132127684802,1.4
CT,"Litchfield, CT",184874.0,920.5151321164423,84689.0,Nonspecialized,6.7,13935.0,-2.496222232752584,-2.4
CT,"Middlesex, CT",163923.0,369.3043183983864,94735.0,Nonspecialized,6.4,12914.0,-0.8637340351046621,1.0
CT,"New Haven, CT",863498.0,604.3052037306736,75094.0,Nonspecialized,7.9,115694.0,0.27339859497702546,2.5
CT,"New London, CT",268248.0,665.0653663260216,78552.0,Nonspecialized,9.5,23431.0,-2.0068964258999107,-7.4
CT,"Tolland, CT",149650.0,410.3522746051333,86430.0,Federal/State Government,6.1,10856.0,-1.901225350544564,0.4
CT,"Windham, CT",116240.0,512.9281019834841,71581.0,Nonspecialized,7.7,5351.0,-1.697233762285946,0.7
DE,"Kent, DE",182256.0,586.0610531786248,64670.0,Federal/State Government,8.3,11101.0,12.039307497997658,15.1
DE,"New Castle, DE",570718.0,426.3367034905181,74088.0,Nonspecialized,7.5,66192.0,5.987234413969719,15.2
DE,"Sussex, DE",238912.0,936.1562744692253,70500.0,Recreation,7.2,17346.0,20.407821654112453,28.7
DC,"District of Columbia, DC",690093.0,61.12619981250879,91072.0,Federal/State Government,8.0,92191.0,14.595087772945359,14.2
FL,"Alachua, FL",278684.0,875.6346129789018,56006.0,Federal/State Government,5.8,29432.0,12.58692628650904,13.5
FL,"Baker, FL",28309.0,585.2301138074771,60994.0,Federal/State Government,5.4,429.0,4.219066937119676,14.2
FL,"Bay, FL",174461.0,758.6421381102924,60106.0,Recreation,6.4,13261.0,3.7689811195603253,7.7
FL,"Bradford, FL",28364.0,293.96357087368744,54911.0,Nonspecialized,6.5,728.0,-0.7608695652173914,-0.5
FL,"Brevard, FL",608007.0,1014.9709674330537,65280.0,Nonspecialized,7.2,52838.0,11.637613733400077,18.5
FL,"Broward, FL",1941516.0,1202.7306968217613,65536.0,Nonspecialized,9.6,673696.0,11.230067972261917,16.9
FL,"Calhoun, FL",13615.0,567.3364498213891,43210.0,Federal/State Government,5.6,478.0,-6.680341880341881,-2.2
FL,"Charlotte, FL",187960.0,681.1189410916189,59547.0,Recreation,7.9,18301.0,16.795434372226183,21.7
FL,"Citrus, FL",154403.0,581.9183946026005,48237.0,Nonspecialized,9.1,8741.0,8.926194454671615,-1.6
FL,"Clay, FL",218797.0,604.6112572722344,76711.0,Nonspecialized,5.8,13894.0,14.34521782411652,21.0
FL,"Collier, FL",377079.0,1996.9499688801648,75799.0,Recreation,7.5,95542.0,16.867379945260012,36.4
FL,"Columbia, FL",69889.0,797.5513060292171,52035.0,Federal/State Government,6.4,2730.0,3.2088966548696156,9.2
FL,"DeSoto, FL",34080.0,636.6947611340285,43256.0,Nonspecialized,5.6,4529.0,-2.5414491423326258,23.2
FL,"Dixie, FL",16805.0,705.0339866439535,39029.0,Federal/State Government,6.0,358.0,2.052125197905249,13.4
FL,"Duval, FL",996373.0,762.6461033796296,60121.0,Nonspecialized,7.4,115145.0,15.192597623640026,17.3
FL,"Escambia, FL",322424.0,656.9928698511344,54492.0,Nonspecialized,7.3,17084.0,8.160097305615569,11.4
FL,"Flagler, FL",115968.0,486.2012017044094,65783.0,Nonspecialized,8.1,13677.0,20.567212840662098,27.8
FL,"Franklin, FL",12456.0,544.9828203837238,44684.0,Federal/State Government,5.8,462.0,7.810200017317517,0.4
FL,"Gadsden, FL",43701.0,516.3750886104492,45678.0,Federal/State Government,7.5,2237.0,-5.52501670654681,3.5
FL,"Gilchrist, FL",17928.0,349.6948908643592,52168.0,Federal/State Government,5.3,866.0,5.460771001830096,14.0
FL,"Glades, FL",12179.0,806.8220180942923,46389.0,Nonspecialized,6.2,1206.0,-5.883266066438994,-2.6
FL,"Gulf, FL",14181.0,553.4532797063152,51684.0,Federal/State Government,6.3,592.0,-10.533946920506839,-8.7
FL,"Hamilton, FL",13988.0,514.2952588969524,39522.0,Federal/State Government,8.4,600.0,-5.371984593553618,-8.3
FL,"Hardee, FL",25313.0,637.5693686611676,45964.0,Nonspecialized,7.0,2716.0,-8.668998593631676,-18.2
FL,"Hendry, FL",39707.0,1155.9499128953494,48841.0,Farming,9.0,10420.0,1.2238119570771588,-5.9
FL,"Hernando, FL",195508.0,472.9658245520829,56443.0,Nonspecialized,8.6,13795.0,12.580884140341942,21.9
FL,"Highlands, FL",101222.0,1017.6597513193111,47820.0,Nonspecialized,8.4,11297.0,2.479096228210475,1.5
FL,"Hillsborough, FL",1463380.0,1021.8892315331191,65818.0,Nonspecialized,7.7,263788.0,18.754565881294408,28.4
FL,"Holmes, FL",19622.0,478.8566240461346,44139.0,Federal/State Government,6.0,410.0,-1.375018818688212,3.7
FL,"Indian River, FL",160345.0,502.8103624418337,61351.0,Recreation,8.0,15774.0,15.764917263163996,18.0
FL,"Jackson, FL",47214.0,918.1863904388746,42721.0,Federal/State Government,5.9,1138.0,-4.878784223857195,-4.2
FL,"Jefferson, FL",14560.0,598.0794548082848,56130.0,Federal/State Government,6.1,439.0,-1.7004268003522796,-1.3
FL,"Lafayette, FL",8252.0,543.3447189716709,45732.0,Federal/State Government,4.7,739.0,-7.260428410372041,-14.8
FL,"Lake, FL",385875.0,951.5516496601529,64662.0,Nonspecialized,9.4,38741.0,29.25548388834278,29.2
FL,"Lee, FL",764679.0,781.0086641328068,66426.0,Recreation,7.9,128769.0,22.960336418027197,38.7
FL,"Leon, FL",292378.0,668.4295058509923,57246.0,Federal/State Government,6.3,19663.0,6.065984964807777,7.6
FL,"Levy, FL",43051.0,1118.2226021896627,45494.0,Nonspecialized,6.6,1877.0,5.181245557706919,6.0
FL,"Liberty, FL",7974.0,835.5633670889595,48271.0,Federal/State Government,5.2,221.0,-4.674237895995218,-7.1
FL,"Madison, FL",17976.0,696.5288962728785,43444.0,Nonspecialized,6.7,829.0,-6.533499791926759,3.2
FL,"Manatee, FL",401443.0,742.7617664637828,67929.0,Recreation,7.3,52066.0,23.813240901642647,34.8
FL,"Marion, FL",377370.0,1588.4220085189584,54555.0,Nonspecialized,7.6,28915.0,13.465218624923786,18.7
FL,"Martin, FL",158529.0,543.821551682865,67059.0,Recreation,6.6,16118.0,8.278543993220246,19.8
FL,"Miami-Dade, FL",2692459.0,1899.9041659652478,58905.0,Nonspecialized,7.4,1452504.0,8.225008862638122,14.2
FL,"Monroe, FL",82809.0,983.0422075314634,68975.0,Recreation,8.4,15728.0,13.38623614721576,15.1
FL,"Nassau, FL",90993.0,648.6808286370439,78069.0,Recreation,6.1,3532.0,23.239763210300897,29.6
FL,"Okaloosa, FL",211809.0,930.1944862292798,69053.0,Nonspecialized,5.9,16312.0,17.05876497328865,18.4
FL,"Okeechobee, FL",39641.0,769.1642524984671,47642.0,Nonspecialized,5.9,4936.0,-0.88008800880088,6.5
FL,"Orange, FL",1429899.0,902.0236232754746,64579.0,Recreation,11.5,314755.0,24.778612791416073,24.6
FL,"Osceola, FL",390855.0,1327.54627743449,60495.0,Recreation,14.4,86591.0,44.651171446117196,45.5
FL,"Palm Beach, FL",1492466.0,1964.2987168280317,70024.0,Recreation,8.2,390262.0,13.033298134886307,22.8
FL,"Pasco, FL",565745.0,746.6186685034834,59555.0,Nonspecialized,7.7,58756.0,20.91556433547021,29.6
FL,"Pinellas, FL",958752.0,273.7051102167269,61851.0,Nonspecialized,7.7,116875.0,4.644086141169745,13.0
FL,"Polk, FL",729233.0,1797.7636938858404,56344.0,Nonspecialized,9.8,74102.0,20.420531643677492,27.7
FL,"Putnam, FL",73347.0,728.3635850822475,38759.0,Nonspecialized,8.7,3188.0,-1.4025603786778549,-3.1
FL,"St. Johns, FL",276916.0,600.6443470008355,94662.0,Recreation,5.6,21327.0,43.87836180994427,52.9
FL,"St. Lucie, FL",331275.0,571.660437422876,62378.0,Nonspecialized,8.3,54326.0,18.51657193049401,29.5
FL,"Santa Rosa, FL",189133.0,1012.4009837111214,80837.0,Nonspecialized,5.6,9170.0,24.197341648389397,27.2
FL,"Sarasota, FL",435664.0,556.0022227902214,71630.0,Recreation,7.4,50465.0,14.37825472792056,25.1
FL,"Seminole, FL",471058.0,309.37861951483944,70470.0,Nonspecialized,7.8,68827.0,11.387733666415908,14.3
FL,"Sumter, FL",130897.0,557.1329747473734,69707.0,Federal/State Government,8.5,7744.0,38.89102975808178,50.1
FL,"Suwannee, FL",43510.0,688.5862374651929,46284.0,Nonspecialized,6.2,2143.0,4.628047459748261,-3.2
FL,"Taylor, FL",21760.0,1043.3345861061905,47083.0,Manufacturing,6.9,933.0,-3.4293309703145773,-8.6
FL,"Union, FL",16126.0,243.55500488805353,48667.0,Nonspecialized,5.1,337.0,3.9394914708722237,-12.3
FL,"Volusia, FL",554901.0,1101.3119751906186,58246.0,Nonspecialized,8.2,44118.0,11.918890886041654,17.0
FL,"Wakulla, FL",33907.0,606.418150972128,71962.0,Federal/State Government,4.8,877.0,9.708864049909021,12.3
FL,"Walton, FL",75855.0,1038.2926924757953,64779.0,Recreation,6.3,4997.0,36.811220318659956,39.1
FL,"Washington, FL",25357.0,584.6768320934306,47930.0,Federal/State Government,6.3,963.0,1.695051413881748,-0.9
GA,"Appling, GA",18428.0,508.27442443748777,46530.0,Nonspecialized,4.7,909.0,1.1406010089932002,16.0
GA,"Atkinson, GA",8301.0,342.7184890431925,40303.0,Manufacturing,3.9,1077.0,-1.0626865671641792,49.3
GA,"Bacon, GA",11123.0,284.0824818493368,43154.0,Nonspecialized,4.6,344.0,0.3965392934390771,15.2
GA,"Baker, GA",2844.0,341.9573299181309,44106.0,Farming,6.0,45.0,-16.661837148652562,-0.5
GA,"Baldwin, GA",43773.0,258.6981916518532,44685.0,Federal/State Government,6.9,1085.0,-4.201662292213474,3.8
GA,"Banks, GA",18069.0,232.61649860925996,60485.0,Nonspecialized,4.3,913.0,-1.9570535471595545,28.8
GA,"Barrow, GA",83963.0,161.03662217740006,67646.0,Nonspecialized,5.0,6905.0,20.381449392362363,32.0
GA,"Bartow, GA",109311.0,458.9090308526526,67604.0,Manufacturing,6.2,5225.0,8.730293439300299,17.6
GA,"Ben Hill, GA",17153.0,250.1178086539397,39863.0,Manufacturing,6.8,505.0,-2.4951797663604403,-3.9
GA,"Berrien, GA",18159.0,453.37645039282035,46404.0,Nonspecialized,5.7,230.0,-5.838432023229285,5.8
GA,"Bibb, GA",157104.0,249.38266625173554,47859.0,Nonspecialized,7.5,4688.0,1.1565636109986048,3.8
GA,"Bleckley, GA",12577.0,215.87222334620856,51770.0,Federal/State Government,6.5,339.0,-3.674500497588609,-8.4
GA,"Brantley, GA",18040.0,443.23458564286784,48076.0,Nonspecialized,5.3,447.0,-2.1182988430829397,7.7
GA,"Brooks, GA",16232.0,493.184244482986,40936.0,Farming,5.2,398.0,0.35707689466231607,-0.7
GA,"Bryan, GA",44999.0,437.5621609057648,87334.0,Nonspecialized,5.1,2161.0,47.97737571527801,47.6
GA,"Bulloch, GA",81378.0,675.9626747305393,53105.0,Federal/State Government,6.5,2737.0,15.497671504051723,22.3
GA,"Burke, GA",24621.0,827.0369936076924,46977.0,Nonspecialized,7.1,446.0,5.489792417224224,0.1
GA,"Butts, GA",25542.0,183.6899603395846,61471.0,Nonspecialized,6.1,623.0,7.520608750792644,15.4
GA,"Calhoun, GA",5560.0,280.3841183820157,38232.0,Farming,5.1,207.0,-16.746340005975497,-10.7
GA,"Camden, GA",54911.0,630.3591001193828,63482.0,Federal/State Government,4.8,2252.0,8.423574129432028,12.4
GA,"Candler, GA",11001.0,243.05936591212006,41593.0,Nonspecialized,4.4,675.0,-0.15457355882887797,29.9
GA,"Carroll, GA",119463.0,499.13469637697165,59894.0,Nonspecialized,6.3,5654.0,7.799904095831788,18.0
GA,"Catoosa, GA",67976.0,162.16249766408185,64245.0,Nonspecialized,4.4,1732.0,6.146194989208971,13.4
GA,"Charlton, GA",12530.0,780.0868760781904,47229.0,Nonspecialized,3.8,646.0,2.851039355845863,11.8
GA,"Chatham, GA",294904.0,433.11891946989715,61527.0,Nonspecialized,7.6,20123.0,11.376768956881204,19.8
GA,"Chattahoochee, GA",9482.0,248.73699414823542,53786.0,Nonspecialized,6.3,438.0,-15.106061950829858,-7.7
GA,"Chattooga, GA",24921.0,313.32670189977716,42974.0,Manufacturing,8.3,749.0,-4.036133000192197,-3.5
GA,"Cherokee, GA",268043.0,421.08200153823105,96997.0,Nonspecialized,4.8,25172.0,24.38767226820188,32.0
GA,"Clarke, GA",128489.0,119.22253191906681,49145.0,Federal/State Government,6.4,12087.0,10.244700721421594,10.7
GA,"Clay, GA",2835.0,195.4039532229493,35957.0,Federal/State Government,12.2,124.0,-10.524662268300347,-18.5
GA,"Clayton, GA",297417.0,141.65281731035049,51422.0,Nonspecialized,10.3,37692.0,14.713750462563215,21.0
GA,"Clinch, GA",6723.0,814.9957355014773,44799.0,Manufacturing,3.9,104.0,-0.7208002353633421,13.6
GA,"Cobb, GA",766209.0,339.78028469629976,87532.0,Nonspecialized,5.9,120511.0,11.346242722482044,18.5
GA,"Coffee, GA",43047.0,592.26993715801,36708.0,Nonspecialized,5.8,2900.0,1.7376522806686185,24.7
GA,"Colquitt, GA",45866.0,547.0368098230571,44485.0,Nonspecialized,4.5,4767.0,0.8791595234955383,11.6
GA,"Columbia, GA",156773.0,290.1909699967722,87281.0,Nonspecialized,4.2,10749.0,25.760763544613997,30.3
GA,"Cook, GA",17232.0,228.4506356786209,44995.0,Nonspecialized,4.7,472.0,0.09876830118521962,14.1
GA,"Coweta, GA",146653.0,441.06957522583116,85182.0,Nonspecialized,6.1,9861.0,14.798495094920552,26.6
GA,"Crawford, GA",12100.0,324.91426369543024,54442.0,Nonspecialized,5.1,149.0,-3.95882818685669,4.0
GA,"Crisp, GA",20042.0,272.6795653107273,41505.0,Nonspecialized,9.0,270.0,-14.126029267460217,16.4
GA,"Dade, GA",16224.0,173.97172496552108,64054.0,Nonspecialized,4.1,307.0,-2.2966392112066374,2.7
GA,"Dawson, GA",27047.0,210.82810345067236,76903.0,Recreation,4.6,936.0,20.008956560680698,30.5
GA,"Decatur, GA",29338.0,597.239384892903,42960.0,Nonspecialized,4.8,837.0,5.477336398247252,0.1
GA,"DeKalb, GA",763831.0,267.7402107654553,70756.0,Nonspecialized,7.9,122860.0,10.476909001825426,17.9
GA,"Dodge, GA",19849.0,495.96291643050085,40856.0,Federal/State Government,6.0,312.0,-8.584143879610938,-7.8
GA,"Dooly, GA",11142.0,392.6306399875212,43270.0,Manufacturing,9.0,451.0,-24.86928542700094,4.2
GA,"Dougherty, GA",85366.0,328.6437547200991,41985.0,Federal/State Government,8.6,1736.0,-9.279331676624544,-3.4
GA,"Douglas, GA",144497.0,200.1379975505678,66162.0,Nonspecialized,7.3,13349.0,8.93786394568099,19.6
GA,"Early, GA",10813.0,512.5995274881583,38817.0,Manufacturing,5.7,108.0,-1.398982558139535,4.1
GA,"Echols, GA",3696.0,420.4071489906517,42241.0,Nonspecialized,3.9,227.0,-8.35399107585523,7.0
GA,"Effingham, GA",65150.0,478.8290891695251,76626.0,Manufacturing,4.9,1777.0,23.95980861244019,38.4
GA,"Elbert, GA",19627.0,351.10283754210445,42866.0,Manufacturing,6.9,871.0,-2.623227214122781,-2.4
GA,"Emanuel, GA",22730.0,680.5743621205967,45252.0,Manufacturing,7.0,588.0,0.7522789627400656,3.6
GA,"Evans, GA",10757.0,182.8946331025472,41847.0,Manufacturing,5.1,582.0,-2.0545454545454542,15.1
